date,campaign_id,campaign_name,objective,channel,region,product_line,creative_type,daily_budget,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpa,roas,cpc
2024-03-27,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,1384.5,239428,1534,28,1848.14,0.006407,0.018253,49.45,1.3349,0.9025
2024-03-28,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,1580.76,272746,1330,23,2119.05,0.004876,0.017293,68.73,1.3405,1.1885
2024-03-29,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,1632.18,238315,2194,26,1840.48,0.009206,0.011851,62.78,1.1276,0.7439
2024-03-30,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,1796.64,193039,2050,36,2443.96,0.01062,0.017561,49.91,1.3603,0.8764
2024-03-31,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,1739.67,151117,2379,43,3732.62,0.015743,0.018075,40.46,2.1456,0.7313
2024-04-01,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,1934.75,255278,2034,25,2119.0,0.007968,0.012291,77.39,1.0952,0.9512
2024-04-02,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,1810.29,155546,3431,36,2971.69,0.022058,0.010493,50.29,1.6416,0.5276
2024-04-03,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2105.52,248150,2946,75,6998.67,0.011872,0.025458,28.07,3.324,0.7147
2024-04-04,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2613.05,362646,5969,78,6876.44,0.01646,0.013068,33.5,2.6316,0.4378
2024-04-05,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2424.1,388731,5158,87,6138.14,0.013269,0.016867,27.86,2.5321,0.47
2024-04-06,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3018.98,305076,5630,154,14142.01,0.018454,0.027353,19.6,4.6844,0.5362
2024-04-07,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,2818.91,241384,2175,35,3150.01,0.009011,0.016092,80.54,1.1175,1.2961
2024-04-08,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2548.53,247026,2999,41,3168.74,0.01214,0.013671,62.16,1.2434,0.8498
2024-04-09,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2778.63,234196,2439,37,3257.98,0.010414,0.01517,75.1,1.1725,1.1392
2024-04-10,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2708.92,241262,2800,49,3230.73,0.011606,0.0175,55.28,1.1926,0.9675
2024-04-11,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3206.87,283975,5489,181,17185.96,0.019329,0.032975,17.72,5.3591,0.5842
2024-04-12,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3306.23,491499,7240,150,13776.62,0.01473,0.020718,22.04,4.1669,0.4567
2024-04-13,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3506.32,406369,3542,57,4297.73,0.008716,0.016093,61.51,1.2257,0.9899
2024-04-14,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3203.39,509893,7045,112,10459.08,0.013817,0.015898,28.6,3.265,0.4547
2024-04-15,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3076.85,261347,5242,72,5383.71,0.020058,0.013735,42.73,1.7497,0.587
2024-04-16,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3349.77,346345,4326,48,4079.03,0.01249,0.011096,69.79,1.2177,0.7743
2024-04-17,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3296.11,406952,5626,185,11933.95,0.013825,0.032883,17.82,3.6206,0.5859
2024-04-18,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3159.98,532132,6510,76,6815.55,0.012234,0.011674,41.58,2.1568,0.4854
2024-04-19,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3303.76,441219,6632,141,13614.11,0.015031,0.021261,23.43,4.1208,0.4982
2024-04-20,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3380.33,562814,6400,167,12542.55,0.011371,0.026094,20.24,3.7105,0.5282
2024-04-21,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3651.79,562792,4934,82,6722.21,0.008767,0.016619,44.53,1.8408,0.7401
2024-04-22,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3122.69,355225,5405,93,7850.61,0.015216,0.017206,33.58,2.5141,0.5777
2024-04-23,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2842.31,400121,4017,78,6219.91,0.010039,0.019417,36.44,2.1883,0.7076
2024-04-24,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3037.18,287329,4461,82,6010.72,0.015526,0.018382,37.04,1.979,0.6808
2024-04-25,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3089.08,379945,5181,96,8927.88,0.013636,0.018529,32.18,2.8901,0.5962
2024-04-26,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3886.97,355460,1838,28,1992.98,0.005171,0.015234,138.82,0.5127,2.1148
2024-04-27,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3450.06,441602,6877,75,7256.24,0.015573,0.010906,46.0,2.1032,0.5017
2024-04-28,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3235.69,375453,3624,48,3707.54,0.009652,0.013245,67.41,1.1458,0.8929
2024-04-29,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2987.1,384419,5041,97,8231.19,0.013113,0.019242,30.79,2.7556,0.5926
2024-04-30,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3211.05,418339,5943,118,7957.8,0.014206,0.019855,27.21,2.4783,0.5403
2024-05-01,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3433.85,583124,5838,95,6868.17,0.010012,0.016273,36.15,2.0001,0.5882
2024-05-02,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3418.79,316643,4101,56,3649.92,0.012951,0.013655,61.05,1.0676,0.8336
2024-05-03,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3423.79,304840,5001,89,8605.57,0.016405,0.017796,38.47,2.5135,0.6846
2024-05-04,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3107.21,330243,6321,135,12344.4,0.01914,0.021357,23.02,3.9728,0.4916
2024-05-05,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3598.48,362282,6874,136,9891.06,0.018974,0.019785,26.46,2.7487,0.5235
2024-05-06,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3580.58,489422,6827,109,9668.72,0.013949,0.015966,32.85,2.7003,0.5245
2024-05-07,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3264.55,471039,10348,222,21535.55,0.021968,0.021453,14.71,6.5968,0.3155
2024-05-08,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4711.73,4929.25,390099,4245,101,7575.43,0.010882,0.023793,48.8,1.5368,1.1612
2024-05-09,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4711.73,3972.76,441835,7805,227,20529.75,0.017665,0.029084,17.5,5.1676,0.509
2024-05-10,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4711.73,4500.26,407490,4454,48,4207.12,0.01093,0.010777,93.76,0.9349,1.0104
2024-05-11,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,5088.67,4371.15,507569,13627,159,13188.26,0.026848,0.011668,27.49,3.0171,0.3208
2024-05-12,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,5088.67,4853.33,364735,4964,109,9695.82,0.01361,0.021958,44.53,1.9978,0.9777
2024-05-13,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4711.73,4356.05,561778,6394,119,9760.57,0.011382,0.018611,36.61,2.2407,0.6813
2024-05-14,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4711.73,4727.86,379253,4606,86,7276.83,0.012145,0.018671,54.98,1.5391,1.0265
2024-05-15,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4711.73,5042.14,708052,13135,298,22287.83,0.018551,0.022687,16.92,4.4203,0.3839
2024-05-16,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2970.27,385221,5511,75,6820.6,0.014306,0.013609,39.6,2.2963,0.539
2024-05-17,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3236.39,383538,3463,91,7524.55,0.009029,0.026278,35.56,2.325,0.9346
2024-05-18,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3242.84,501277,809,14,1237.09,0.001614,0.017305,231.63,0.3815,4.0085
2024-05-19,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3510.23,303835,3874,41,3323.98,0.01275,0.010583,85.62,0.9469,0.9061
2024-05-20,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3640.31,455739,4381,87,5527.3,0.009613,0.019858,41.84,1.5184,0.8309
2024-05-21,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3067.8,433841,1043,16,1244.69,0.002404,0.01534,191.74,0.4057,2.9413
2024-05-22,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3186.09,378644,5057,115,9844.8,0.013356,0.022741,27.71,3.0899,0.63
2024-05-23,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3256.66,559164,7259,162,10591.26,0.012982,0.022317,20.1,3.2522,0.4486
2024-05-24,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3027.57,467269,4483,64,6100.08,0.009594,0.014276,47.31,2.0148,0.6753
2024-05-25,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3153.81,250704,2675,73,6768.95,0.01067,0.02729,43.2,2.1463,1.179
2024-05-26,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3837.62,414680,4535,73,6281.85,0.010936,0.016097,52.57,1.6369,0.8462
2024-05-27,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3354.58,461666,4566,90,6304.88,0.00989,0.019711,37.27,1.8795,0.7347
2024-05-28,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2794.69,247763,1803,31,2217.8,0.007277,0.017194,90.15,0.7936,1.55
2024-05-29,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3903.48,607292,5585,176,13513.08,0.009197,0.031513,22.18,3.4618,0.6989
2024-05-30,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3288.0,640543,8218,138,13200.55,0.01283,0.016792,23.83,4.0148,0.4001
2024-05-31,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3259.84,430509,6766,90,7322.69,0.015716,0.013302,36.22,2.2463,0.4818
2024-06-01,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,4500.94,513156,3302,56,3866.08,0.006435,0.016959,80.37,0.8589,1.3631
2024-06-02,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,2774.35,309392,4010,91,8332.05,0.012961,0.022693,30.49,3.0032,0.6919
2024-06-03,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3029.31,513724,4589,63,5701.12,0.008933,0.013728,48.08,1.882,0.6601
2024-06-04,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2932.21,415852,2716,46,3549.56,0.006531,0.016937,63.74,1.2105,1.0796
2024-06-05,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2695.95,264170,2553,24,2336.37,0.009664,0.009401,112.33,0.8666,1.056
2024-06-06,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3809.05,361626,6234,154,12895.21,0.017239,0.024703,24.73,3.3854,0.611
2024-06-07,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2922.27,429351,2127,34,3009.54,0.004954,0.015985,85.95,1.0299,1.3739
2024-06-08,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3810.48,489084,5855,92,7240.64,0.011971,0.015713,41.42,1.9002,0.6508
2024-06-09,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3406.73,298656,2276,53,3494.78,0.007621,0.023286,64.28,1.0258,1.4968
2024-06-10,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3342.56,394952,6460,27,2251.68,0.016356,0.00418,123.8,0.6736,0.5174
2024-06-11,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3294.59,336536,2683,31,2131.91,0.007972,0.011554,106.28,0.6471,1.228
2024-06-12,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3454.31,388262,5123,105,7322.52,0.013195,0.020496,32.9,2.1198,0.6743
2024-06-13,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2946.8,468704,4698,60,4781.62,0.010023,0.012771,49.11,1.6226,0.6272
2024-06-14,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4349.29,3928.48,298341,564,13,1095.08,0.00189,0.02305,302.19,0.2788,6.9654
2024-06-15,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4697.24,3670.11,381545,6375,154,12886.18,0.016708,0.024157,23.83,3.5111,0.5757
2024-06-16,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4697.24,4331.12,386803,3164,34,2550.25,0.00818,0.010746,127.39,0.5888,1.3689
2024-06-17,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4349.29,3413.92,259300,4594,126,11209.78,0.017717,0.027427,27.09,3.2836,0.7431
2024-06-18,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4349.29,4459.0,560897,3456,73,5664.9,0.006162,0.021123,61.08,1.2704,1.2902
2024-06-19,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4349.29,3791.23,512202,5441,87,8173.69,0.010623,0.01599,43.58,2.1559,0.6968
2024-06-20,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4349.29,3555.64,420348,2357,67,5927.35,0.005607,0.028426,53.07,1.667,1.5085
2024-06-21,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,4349.29,4918.36,420575,6566,97,7508.58,0.015612,0.014773,50.7,1.5266,0.7491
2024-06-22,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3238.86,349872,3212,76,7402.31,0.009181,0.023661,42.62,2.2855,1.0084
2024-06-23,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3809.53,702781,12708,240,18303.85,0.018082,0.018886,15.87,4.8048,0.2998
2024-06-24,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2978.41,282512,4606,140,8984.24,0.016304,0.030395,21.27,3.0165,0.6466
2024-06-25,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3357.63,651722,7815,165,12140.67,0.011991,0.021113,20.35,3.6158,0.4296
2024-06-26,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3143.58,302985,522,7,626.26,0.001723,0.01341,449.08,0.1992,6.0222
2024-06-27,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3256.47,306325,4767,136,11732.33,0.015562,0.028529,23.94,3.6028,0.6831
2024-06-28,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3166.45,512171,3590,54,3848.76,0.007009,0.015042,58.64,1.2155,0.882
2024-06-29,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3614.64,463718,5734,44,3865.2,0.012365,0.007674,82.15,1.0693,0.6304
2024-06-30,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3279.4,343890,2264,43,3959.04,0.006584,0.018993,76.27,1.2072,1.4485
2024-07-01,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,5074.17,5170.73,510075,1838,27,1845.05,0.003603,0.01469,191.51,0.3568,2.8132
2024-07-02,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,5074.17,4689.91,399136,5055,70,5689.88,0.012665,0.013848,67.0,1.2132,0.9278
2024-07-03,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,5074.17,4398.56,457981,1376,26,2151.15,0.003004,0.018895,169.18,0.4891,3.1966
2024-07-04,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,5074.17,4793.34,414134,6255,115,7798.88,0.015104,0.018385,41.68,1.627,0.7663
2024-07-05,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,5074.17,4712.33,385770,3963,85,7979.64,0.010273,0.021448,55.44,1.6934,1.1891
2024-07-06,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,5480.11,4806.4,415929,6047,73,4932.98,0.014539,0.012072,65.84,1.0263,0.7948
2024-07-07,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,5480.11,4849.6,349014,3091,67,6126.51,0.008856,0.021676,72.38,1.2633,1.5689
2024-07-08,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2893.36,421698,6097,100,7221.42,0.014458,0.016402,28.93,2.4959,0.4746
2024-07-09,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2924.64,253015,4318,119,10192.09,0.017066,0.027559,24.58,3.4849,0.6773
2024-07-10,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3389.41,621497,10577,190,12580.85,0.017019,0.017964,17.84,3.7118,0.3205
2024-07-11,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3076.87,329086,3802,63,6124.27,0.011553,0.01657,48.84,1.9904,0.8093
2024-07-12,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2611.5,434305,6947,93,6045.95,0.015996,0.013387,28.08,2.3151,0.3759
2024-07-13,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3588.62,421251,3926,82,6658.62,0.00932,0.020886,43.76,1.8555,0.9141
2024-07-14,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3914.36,3076.63,282995,2951,22,1686.3,0.010428,0.007455,139.85,0.5481,1.0426
2024-07-15,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2758.72,306199,4897,86,5534.85,0.015993,0.017562,32.08,2.0063,0.5633
2024-07-16,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,3099.1,396795,6223,99,6821.09,0.015683,0.015909,31.3,2.201,0.498
2024-07-17,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2897.12,264731,2250,61,4254.48,0.008499,0.027111,47.49,1.4685,1.2876
2024-07-18,CMP_1029,Beauty_consideration_Paid_Social_MID_1029,consideration,Paid Social,Midwest,Beauty,Story Ad,3624.41,2630.11,232241,1711,39,3395.33,0.007367,0.022794,67.44,1.2909,1.5372
